#LIBRARY    INDEN-Aug2023
#REACTION   MN-55(N,G)MN-56,SIG
#NUCLEUS    Mn-55
#MF         3
#MT         102
#EN-MIN     1e-05
#EN-MAX     6e+07
#E,eV        Sig,b        Interpolation
 14954.4     2.15018      Lin-Lin
 14954.7     2.20467      Lin-Lin
 14955       2.26079      Lin-Lin
 14955.4     2.299        Lin-Lin
 14955.7     2.31558      Lin-Lin
 14955.9     2.32074      Lin-Lin
 14956.3     2.31133      Lin-Lin
 14956.6     2.28419      Lin-Lin
 14956.9     2.23993      Lin-Lin
 14957.2     2.19289      Lin-Lin
 14957.5     2.13625      Lin-Lin
 14957.8     2.07084      Lin-Lin
 14958.1     1.98501      Lin-Lin
 14958.4     1.88274      Lin-Lin
 14958.9     1.73196      Lin-Lin
 14959.5     1.49851      Lin-Lin
 14960.4     1.18663      Lin-Lin
 14960.9     1.0336       Lin-Lin
 14961.2     0.920933     Lin-Lin
 14961.4     0.849379     Lin-Lin
 14961.8     0.756658     Lin-Lin
 14962       0.687062     Lin-Lin
 14962.3     0.621719     Lin-Lin
 14962.5     0.559286     Lin-Lin
 14962.7     0.512442     Lin-Lin
 14962.9     0.468553     Lin-Lin
 14963.2     0.427584     Lin-Lin
 14963.4     0.389473     Lin-Lin
 14963.6     0.354149     Lin-Lin
 14963.7     0.328096     Lin-Lin
 14963.9     0.303681     Lin-Lin
 14964.1     0.280843     Lin-Lin
 14964.2     0.259528     Lin-Lin
 14964.4     0.239669     Lin-Lin
 14964.6     0.221206     Lin-Lin
 14964.7     0.204071     Lin-Lin
 14964.9     0.188197     Lin-Lin
 14965       0.174891     Lin-Lin
 14965.2     0.162512     Lin-Lin
 14965.3     0.151009     Lin-Lin
 14965.5     0.140337     Lin-Lin
 14965.6     0.130446     Lin-Lin
 14965.8     0.121293     Lin-Lin
 14965.9     0.112831     Lin-Lin
 14966.1     0.105018     Lin-Lin
 14966.2     0.0978124    Lin-Lin
 14966.4     0.0911738    Lin-Lin
 14966.5     0.0848609    Lin-Lin
 14966.7     0.0787032    Lin-Lin
 14966.9     0.0730959    Lin-Lin
 14967       0.0679948    Lin-Lin
 14967.2     0.0633586    Lin-Lin
 14967.4     0.0591477    Lin-Lin
 14967.5     0.0553254    Lin-Lin
 14967.7     0.0518579    Lin-Lin
 14967.9     0.0487132    Lin-Lin
 14968       0.0458623    Lin-Lin
 14968.2     0.0432777    Lin-Lin
 14968.4     0.0405587    Lin-Lin
 14968.6     0.0379681    Lin-Lin
 14968.8     0.0356754    Lin-Lin
 14969       0.0336442    Lin-Lin
 14969.2     0.0318424    Lin-Lin
 14969.4     0.0302415    Lin-Lin
 14969.6     0.0288162    Lin-Lin
 14969.8     0.0275444    Lin-Lin
 14970       0.0264065    Lin-Lin
 14970.3     0.0250686    Lin-Lin
 14970.6     0.0238253    Lin-Lin
 14970.9     0.0226784    Lin-Lin
 14971.3     0.0216845    Lin-Lin
 14971.6     0.0208156    Lin-Lin
 14971.9     0.0200492    Lin-Lin
 14972.4     0.019054     Lin-Lin
 14972.8     0.0182043    Lin-Lin
 14973.3     0.0174094    Lin-Lin
 14973.9     0.0166924    Lin-Lin
 14974.4     0.0160634    Lin-Lin
 14975.1     0.0153331    Lin-Lin
 14975.8     0.0147017    Lin-Lin
 14976.7     0.014016     Lin-Lin
 14977.6     0.0134296    Lin-Lin
 14978.5     0.0129228    Lin-Lin
 14979.4     0.0124811    Lin-Lin
 14980.7     0.0119594    Lin-Lin
 14981.9     0.0115183    Lin-Lin
 14983.2     0.0111416    Lin-Lin
 14984.4     0.010817     Lin-Lin
 14986.2     0.0104259    Lin-Lin
 14987.9     0.0101017    Lin-Lin
 14989.7     0.00982988   Lin-Lin
 14992.3     0.00950711   Lin-Lin
 14994.7     0.00926453   Lin-Lin
 14997.9     0.00900543   Lin-Lin
 15001.1     0.00880073   Lin-Lin
 15004.2     0.00863607   Lin-Lin
 15008.8     0.00845159   Lin-Lin
 15013.3     0.00830985   Lin-Lin
 15020.2     0.00815147   Lin-Lin
 15029.3     0.00800532   Lin-Lin
 15036.1     0.00792694   Lin-Lin
 15049.8     0.00781794   Lin-Lin
 15070.3     0.0077214    Lin-Lin
 15103.6     0.00764028   Lin-Lin
 15154.1     0.00758466   Lin-Lin
 15273.1     0.00754024   Lin-Lin
 15441.5     0.00752654   Lin-Lin
 15724.1     0.00755037   Lin-Lin
 15876.4     0.00760079   Lin-Lin
 15957.7     0.00766502   Lin-Lin
 16001.6     0.00773598   Lin-Lin
 16031.5     0.0078211    Lin-Lin
 16052.5     0.00791908   Lin-Lin
 16067.3     0.0080231    Lin-Lin
 16081.7     0.00817345   Lin-Lin
 16092.1     0.00833397   Lin-Lin
 16099.1     0.00847912   Lin-Lin
 16105       0.00863743   Lin-Lin
 16109.9     0.0088009    Lin-Lin
 16114.7     0.0090053    Lin-Lin
 16119.6     0.00926556   Lin-Lin
 16123.5     0.00952651   Lin-Lin
 16126.3     0.00976088   Lin-Lin
 16129.2     0.0100405    Lin-Lin
 16132       0.0103782    Lin-Lin
 16134.5     0.0107209    Lin-Lin
 16136.4     0.0110496    Lin-Lin
 16138.4     0.0114335    Lin-Lin
 16140.4     0.0118858    Lin-Lin
 16142       0.0123401    Lin-Lin
 16143.4     0.0127754    Lin-Lin
 16144.8     0.0132747    Lin-Lin
 16146.2     0.0138513    Lin-Lin
 16147.5     0.0144517    Lin-Lin
 16148.6     0.0150642    Lin-Lin
 16149.7     0.0157652    Lin-Lin
 16150.8     0.0165732    Lin-Lin
 16151.8     0.0173987    Lin-Lin
 16152.7     0.0182202    Lin-Lin
 16153.6     0.0191549    Lin-Lin
 16154.4     0.0202263    Lin-Lin
 16154.9     0.0208225    Lin-Lin
 16155.7     0.0220307    Lin-Lin
 16156.3     0.0230597    Lin-Lin
 16156.9     0.0242165    Lin-Lin
 16157.4     0.0255279    Lin-Lin
 16158       0.0270301    Lin-Lin
 16158.5     0.0284962    Lin-Lin
 16159       0.0301785    Lin-Lin
 16159.4     0.0314474    Lin-Lin
 16159.7     0.0328588    Lin-Lin
 16160.1     0.0344394    Lin-Lin
 16160.4     0.0362218    Lin-Lin
 16160.7     0.0382463    Lin-Lin
 16161       0.0401194    Lin-Lin
 16161.3     0.0422205    Lin-Lin
 16161.5     0.0445881    Lin-Lin
 16161.8     0.047267     Lin-Lin
 16162       0.0495121    Lin-Lin
 16162.2     0.0519872    Lin-Lin
 16162.4     0.0547207    Lin-Lin
 16162.6     0.0577446    Lin-Lin
 16162.9     0.0610939    Lin-Lin
 16163       0.0645536    Lin-Lin
 16163.2     0.068228     Lin-Lin
 16163.4     0.0722664    Lin-Lin
 16163.6     0.0767071    Lin-Lin
 16163.8     0.0815907    Lin-Lin
 16164       0.0869616    Lin-Lin
 16164.2     0.092868     Lin-Lin
 16164.4     0.0993612    Lin-Lin
 16164.5     0.106496     Lin-Lin
 16164.7     0.114333     Lin-Lin
 16164.9     0.122932     Lin-Lin
 16165.1     0.133169     Lin-Lin
 16165.3     0.144464     Lin-Lin
 16165.5     0.156914     Lin-Lin
 16165.7     0.170614     Lin-Lin
 16165.9     0.18567      Lin-Lin
 16166.1     0.202186     Lin-Lin
 16166.3     0.220272     Lin-Lin
 16166.5     0.240039     Lin-Lin
 16166.7     0.258574     Lin-Lin
 16166.9     0.278524     Lin-Lin
 16167       0.299962     Lin-Lin
 16167.2     0.322961     Lin-Lin
 16167.4     0.347592     Lin-Lin
 16167.6     0.373922     Lin-Lin
 16167.7     0.402017     Lin-Lin
 16167.9     0.431939     Lin-Lin
 16168.1     0.47283      Lin-Lin
 16168.4     0.516889     Lin-Lin
 16168.6     0.564201     Lin-Lin
 16168.8     0.614832     Lin-Lin
 16169       0.668825     Lin-Lin
 16169.2     0.72479      Lin-Lin
 16169.5     0.803381     Lin-Lin
 16169.8     0.887406     Lin-Lin
 16170.1     0.976654     Lin-Lin
 16170.4     1.0708       Lin-Lin
 16170.8     1.22021      Lin-Lin
 16171.2     1.37767      Lin-Lin
 16172.7     1.93441      Lin-Lin
 16173.2     2.10017      Lin-Lin
 16173.6     2.25311      Lin-Lin
 16174       2.35639      Lin-Lin
 16174.3     2.44196      Lin-Lin
 16174.6     2.51555      Lin-Lin
 16174.9     2.57963      Lin-Lin
 16175.3     2.62712      Lin-Lin
 16175.7     2.65963      Lin-Lin
 16176       2.66882      Lin-Lin
 16176.3     2.66334      Lin-Lin
 16176.5     2.6461       Lin-Lin
 16176.9     2.60838      Lin-Lin
 16177.2     2.55347      Lin-Lin
 16177.6     2.48513      Lin-Lin
 16177.9     2.40919      Lin-Lin
 16178.2     2.31245      Lin-Lin
 16178.6     2.20454      Lin-Lin
 16179       2.04685      Lin-Lin
 16179.7     1.80359      Lin-Lin
 16180.7     1.39864      Lin-Lin
 16181.1     1.24037      Lin-Lin
 16181.6     1.08983      Lin-Lin
 16181.9     0.994804     Lin-Lin
 16182.2     0.88284      Lin-Lin
 16182.5     0.799127     Lin-Lin
 16182.7     0.739909     Lin-Lin
 16183       0.668143     Lin-Lin
 16183.3     0.601593     Lin-Lin
 16183.5     0.560108     Lin-Lin
 16183.6     0.5209       Lin-Lin
 16183.8     0.483932     Lin-Lin
 16184       0.449155     Lin-Lin
 16184.2     0.416516     Lin-Lin
 16184.4     0.38364      Lin-Lin
 16184.6     0.353084     Lin-Lin
 16184.8     0.324752     Lin-Lin
 16185       0.298544     Lin-Lin
 16185.2     0.274355     Lin-Lin
 16185.4     0.252079     Lin-Lin
 16185.6     0.231605     Lin-Lin
 16185.8     0.212828     Lin-Lin
 16185.9     0.198761     Lin-Lin
 16186.1     0.185683     Lin-Lin
 16186.3     0.173538     Lin-Lin
 16186.4     0.162272     Lin-Lin
 16186.6     0.151832     Lin-Lin
 16186.7     0.142165     Lin-Lin
 16186.9     0.133223     Lin-Lin
 16187.1     0.124959     Lin-Lin
 16187.2     0.117326     Lin-Lin
 16187.4     0.110281     Lin-Lin
 16187.6     0.103419     Lin-Lin
 16187.8     0.0964622    Lin-Lin
 16187.9     0.0901418    Lin-Lin
 16188.1     0.0844017    Lin-Lin
 16188.3     0.0791898    Lin-Lin
 16188.5     0.074458     Lin-Lin
 16188.7     0.0701611    Lin-Lin
 16188.9     0.0662581    Lin-Lin
 16189.1     0.0627113    Lin-Lin
 16189.3     0.0594863    Lin-Lin
 16189.5     0.056551     Lin-Lin
 16189.7     0.0537086    Lin-Lin
 16189.9     0.0510557    Lin-Lin
 16190.1     0.0486536    Lin-Lin
 16190.3     0.0457936    Lin-Lin
 16190.6     0.0432729    Lin-Lin
 16190.9     0.041042     Lin-Lin
 16191.2     0.0390588    Lin-Lin
 16191.5     0.0372876    Lin-Lin
 16191.7     0.035698     Lin-Lin
 16192.1     0.0338727    Lin-Lin
 16192.5     0.0322625    Lin-Lin
 16192.8     0.0308308    Lin-Lin
 16193.2     0.0295484    Lin-Lin
 16193.7     0.0278546    Lin-Lin
 16194.2     0.026384     Lin-Lin
 16194.8     0.025045     Lin-Lin
 16195.4     0.0237795    Lin-Lin
 16196       0.0226611    Lin-Lin
 16196.6     0.0216648    Lin-Lin
 16197.4     0.0204937    Lin-Lin
 16198.3     0.0193968    Lin-Lin
 16199.2     0.0183762    Lin-Lin
 16200.1     0.0174878    Lin-Lin
 16201       0.0167089    Lin-Lin
 16202.1     0.0159465    Lin-Lin
 16203.2     0.0152137    Lin-Lin
 16204.4     0.0145759    Lin-Lin
 16205.5     0.0140169    Lin-Lin
 16206.9     0.0134371    Lin-Lin
 16208.4     0.0128602    Lin-Lin
 16210       0.0123663    Lin-Lin
 16211.6     0.0119401    Lin-Lin
 16213.5     0.0114962    Lin-Lin
 16215.7     0.0110571    Lin-Lin
 16218       0.0106894    Lin-Lin
 16220.2     0.0103783    Lin-Lin
 16223.3     0.0100293    Lin-Lin
 16225.2     0.00984301   Lin-Lin
 16229       0.00953056   Lin-Lin
 16232.8     0.00928044   Lin-Lin
 16236.6     0.00907709   Lin-Lin
 16242.4     0.00883591   Lin-Lin
 16248.1     0.00865125   Lin-Lin
 16256.8     0.00844616   Lin-Lin
 16266.8     0.008279     Lin-Lin
 16273.9     0.00819074   Lin-Lin
 16288.2     0.00806381   Lin-Lin
 16306.3     0.00796163   Lin-Lin
 16324.4     0.00789714   Lin-Lin
 16356.2     0.00783265   Lin-Lin
 16408.7     0.00779062   Lin-Lin
 16457.4     0.00778372   Lin-Lin
 16580.7     0.00782252   Lin-Lin
 16741.1     0.00793535   Lin-Lin
 16882.2     0.0080922    Lin-Lin
 16981.3     0.00824464   Lin-Lin
 17072.2     0.00843284   Lin-Lin
 17141.5     0.00861902   Lin-Lin
 17210.1     0.00885738   Lin-Lin
 17269.4     0.00912569   Lin-Lin
 17314       0.0093802    Lin-Lin
 17345       0.00959384   Lin-Lin
 17377.4     0.00985771   Lin-Lin
 17411.6     0.0101957    Lin-Lin
 17438.6     0.0105163    Lin-Lin
 17465.3     0.0108972    Lin-Lin
 17490.5     0.0113307    Lin-Lin
 17507.5     0.011675     Lin-Lin
 17524.7     0.0120771    Lin-Lin
 17540.8     0.012511     Lin-Lin
 17555.7     0.0129756    Lin-Lin
 17570.8     0.0135249    Lin-Lin
 17582.4     0.014007     Lin-Lin
 17593.9     0.0145554    Lin-Lin
 17604.8     0.0151434    Lin-Lin
 17615.6     0.0158167    Lin-Lin
 17627.2     0.0166556    Lin-Lin
 17636       0.0173888    Lin-Lin
 17644       0.01814      Lin-Lin
 17651.1     0.0188956    Lin-Lin
 17658.6     0.0198074    Lin-Lin
 17665.7     0.0207737    Lin-Lin
 17671.1     0.0216086    Lin-Lin
 17677.9     0.0227959    Lin-Lin
 17683.9     0.0239899    Lin-Lin
 17689.5     0.0252511    Lin-Lin
 17694.6     0.0265507    Lin-Lin
 17699.2     0.0279031    Lin-Lin
 17703.5     0.0293358    Lin-Lin
 17707.6     0.0309116    Lin-Lin
 17710.7     0.0322649    Lin-Lin
 17713.9     0.0338846    Lin-Lin
 17716.1     0.0351699    Lin-Lin
 17717.8     0.0362977    Lin-Lin
 17718.8     0.0371875    Lin-Lin
 17719.9     0.0382824    Lin-Lin
 17720.7     0.0392617    Lin-Lin
 17721.3     0.0403284    Lin-Lin
 17721.8     0.0412118    Lin-Lin
 17722.2     0.0422829    Lin-Lin
 17722.6     0.043598     Lin-Lin
 17723       0.0447863    Lin-Lin
 17723.3     0.0461874    Lin-Lin
 17723.6     0.0478432    Lin-Lin
 17723.9     0.0498021    Lin-Lin
 17724.3     0.0521199    Lin-Lin
 17724.6     0.0548593    Lin-Lin
 17724.8     0.0569542    Lin-Lin
 17725       0.0592903    Lin-Lin
 17725.2     0.0618916    Lin-Lin
 17725.5     0.0647838    Lin-Lin
 17725.7     0.0679937    Lin-Lin
 17725.9     0.0715494    Lin-Lin
 17726.1     0.0754797    Lin-Lin
 17726.3     0.079815     Lin-Lin
 17726.5     0.0845852    Lin-Lin
 17726.8     0.0898216    Lin-Lin
 17727       0.0955546    Lin-Lin
 17727.2     0.101815     Lin-Lin
 17727.4     0.108633     Lin-Lin
 17727.7     0.116861     Lin-Lin
 17727.9     0.125843     Lin-Lin
 17728.1     0.135612     Lin-Lin
 17728.4     0.146195     Lin-Lin
 17728.6     0.157618     Lin-Lin
 17728.9     0.169896     Lin-Lin
 17729.1     0.183042     Lin-Lin
 17729.3     0.197055     Lin-Lin
 17729.7     0.217079     Lin-Lin
 17730       0.238591     Lin-Lin
 17730.3     0.261467     Lin-Lin
 17730.7     0.293953     Lin-Lin
 17731.2     0.337209     Lin-Lin
 17732.1     0.413022     Lin-Lin
 17732.9     0.47833      Lin-Lin
 17733.4     0.520905     Lin-Lin
 17733.8     0.549802     Lin-Lin
 17734.2     0.574858     Lin-Lin
 17734.6     0.596232     Lin-Lin
 17734.9     0.612151     Lin-Lin
 17735.2     0.62404      Lin-Lin
 17735.6     0.633484     Lin-Lin
 17735.9     0.639137     Lin-Lin
 17736.2     0.640354     Lin-Lin
 17736.6     0.638145     Lin-Lin
 17736.9     0.63187      Lin-Lin
 17737.2     0.622748     Lin-Lin
 17737.6     0.610539     Lin-Lin
 17737.9     0.59289      Lin-Lin
 17738.3     0.568511     Lin-Lin
 17738.6     0.551132     Lin-Lin
 17739.1     0.516176     Lin-Lin
 17739.6     0.475992     Lin-Lin
 17741.1     0.351008     Lin-Lin
 17741.6     0.311412     Lin-Lin
 17741.9     0.283282     Lin-Lin
 17742.3     0.256798     Lin-Lin
 17742.7     0.232161     Lin-Lin
 17742.9     0.21683      Lin-Lin
 17743.2     0.19783      Lin-Lin
 17743.5     0.184649     Lin-Lin
 17743.7     0.172384     Lin-Lin
 17744       0.161025     Lin-Lin
 17744.2     0.150554     Lin-Lin
 17744.5     0.140945     Lin-Lin
 17744.7     0.132169     Lin-Lin
 17745       0.124189     Lin-Lin
 17745.2     0.116966     Lin-Lin
 17745.5     0.110458     Lin-Lin
 17745.7     0.103927     Lin-Lin
 17746       0.0978823    Lin-Lin
 17746.3     0.092641     Lin-Lin
 17746.6     0.0881271    Lin-Lin
 17746.9     0.0842681    Lin-Lin
 17747.2     0.0809942    Lin-Lin
 17747.5     0.0782397    Lin-Lin
 17747.8     0.0759434    Lin-Lin
 17748.1     0.0740487    Lin-Lin
 17748.5     0.0720589    Lin-Lin
 17748.9     0.0705838    Lin-Lin
 17749.3     0.0695301    Lin-Lin
 17749.6     0.0688189    Lin-Lin
 17750.2     0.0682529    Lin-Lin
 17750.6     0.0681339    Lin-Lin
 17751.4     0.068341     Lin-Lin
 17752.4     0.0692281    Lin-Lin
 17753.7     0.0709094    Lin-Lin
 17755       0.0729807    Lin-Lin
 17757       0.0766056    Lin-Lin
 17758.9     0.0807799    Lin-Lin
 17760.8     0.0855143    Lin-Lin
 17762.1     0.089006     Lin-Lin
 17764.1     0.0947398    Lin-Lin
 17765.5     0.099519     Lin-Lin
 17766.9     0.104761     Lin-Lin
 17768.4     0.110524     Lin-Lin
 17769.8     0.116873     Lin-Lin
 17771.3     0.12391      Lin-Lin
 17772.7     0.131713     Lin-Lin
 17774.1     0.140394     Lin-Lin
 17775.6     0.15009      Lin-Lin
 17776.7     0.158672     Lin-Lin
 17777.9     0.168105     Lin-Lin
 17779       0.178505     Lin-Lin
 17780.2     0.190008     Lin-Lin
 17781.2     0.200552     Lin-Lin
 17782.1     0.212085     Lin-Lin
 17783.1     0.224732     Lin-Lin
 17784       0.238644     Lin-Lin
 17785       0.253993     Lin-Lin
 17786       0.270985     Lin-Lin
 17786.9     0.289861     Lin-Lin
 17787.9     0.310908     Lin-Lin
 17788.8     0.334469     Lin-Lin
 17789.5     0.351772     Lin-Lin
 17790.1     0.370514     Lin-Lin
 17790.7     0.389799     Lin-Lin
 17791.6     0.419996     Lin-Lin
 17792.2     0.442176     Lin-Lin
 17792.8     0.466197     Lin-Lin
 17793.3     0.492259     Lin-Lin
 17793.9     0.520584     Lin-Lin
 17794.5     0.551421     Lin-Lin
 17795.1     0.585048     Lin-Lin
 17795.7     0.624986     Lin-Lin
 17796.3     0.669        Lin-Lin
 17796.9     0.717574     Lin-Lin
 17797.6     0.771242     Lin-Lin
 17798.2     0.83058      Lin-Lin
 17798.7     0.885675     Lin-Lin
 17799.2     0.939996     Lin-Lin
 17799.7     0.998656     Lin-Lin
 17800.2     1.06195      Lin-Lin
 17800.6     1.13018      Lin-Lin
 17801       1.17853      Lin-Lin
 17801.6     1.28246      Lin-Lin
 17802.2     1.39641      Lin-Lin
 17802.9     1.52069      Lin-Lin
 17803.5     1.65538      Lin-Lin
 17804.2     1.80023      Lin-Lin
 17804.8     1.95459      Lin-Lin
 17805.8     2.20141      Lin-Lin
 17808.3     2.89617      Lin-Lin
 17809.1     3.0863       Lin-Lin
 17809.9     3.28292      Lin-Lin
 17810.5     3.41206      Lin-Lin
 17811.1     3.52144      Lin-Lin
 17811.8     3.60784      Lin-Lin
 17812.3     3.66373      Lin-Lin
 17812.9     3.69853      Lin-Lin
 17813.5     3.70819      Lin-Lin
 17814.1     3.6935       Lin-Lin
 17814.7     3.65301      Lin-Lin
 17815.2     3.5906       Lin-Lin
 17815.8     3.50692      Lin-Lin
 17816.4     3.40415      Lin-Lin
 17817       3.28484      Lin-Lin
 17817.7     3.10495      Lin-Lin
 17818.7     2.85662      Lin-Lin
 17820.9     2.24611      Lin-Lin
 17821.9     1.99693      Lin-Lin
 17822.5     1.84052      Lin-Lin
 17823.2     1.69339      Lin-Lin
 17823.8     1.55629      Lin-Lin
 17824.5     1.42957      Lin-Lin
 17825.1     1.31322      Lin-Lin
 17825.7     1.20757      Lin-Lin
 17826.4     1.112        Lin-Lin
 17826.8     1.04619      Lin-Lin
 17827.3     0.985117     Lin-Lin
 17828       0.910554     Lin-Lin
 17828.4     0.858274     Lin-Lin
 17828.9     0.809944     Lin-Lin
 17829.6     0.751137     Lin-Lin
 17830.2     0.698153     Lin-Lin
 17830.8     0.65514      Lin-Lin
 17831.3     0.620288     Lin-Lin
 17831.8     0.588109     Lin-Lin
 17832.3     0.558366     Lin-Lin
 17833.1     0.517849     Lin-Lin
 17833.9     0.481676     Lin-Lin
 17834.6     0.449285     Lin-Lin
 17835.5     0.416765     Lin-Lin
 17836.4     0.387837     Lin-Lin
 17837.2     0.362007     Lin-Lin
 17838.1     0.338861     Lin-Lin
 17839       0.31805      Lin-Lin
 17839.8     0.300602     Lin-Lin
 17840.3     0.290258     Lin-Lin
 17841.3     0.271285     Lin-Lin
 17842.3     0.254334     Lin-Lin
 17843.4     0.239134     Lin-Lin
 17844.5     0.223845     Lin-Lin
 17845.7     0.210213     Lin-Lin
 17846.8     0.198014     Lin-Lin
 17848       0.18706      Lin-Lin
 17849.1     0.177388     Lin-Lin
 17850.2     0.168633     Lin-Lin
 17851.4     0.160686     Lin-Lin
 17852.9     0.150706     Lin-Lin
 17854.3     0.143042     Lin-Lin
 17855.7     0.136168     Lin-Lin
 17857.1     0.129986     Lin-Lin
 17858.9     0.12268      Lin-Lin
 17860.4     0.117473     Lin-Lin
 17862.1     0.112186     Lin-Lin
 17863.7     0.107498     Lin-Lin
 17865.4     0.103335     Lin-Lin
 17867.7     0.0984986    Lin-Lin
 17869.8     0.0945582    Lin-Lin
 17871.8     0.0913361    Lin-Lin
 17873.8     0.0885528    Lin-Lin
 17875.9     0.0861589    Lin-Lin
 17877.9     0.0840492    Lin-Lin
 17880.1     0.0822214    Lin-Lin
 17883.3     0.0800764    Lin-Lin
 17886.6     0.078567     Lin-Lin
 17889.8     0.0776239    Lin-Lin
 17893.1     0.0771964    Lin-Lin
 17894.1     0.0771618    Lin-Lin
 17897.7     0.0774179    Lin-Lin
 17901.3     0.0782272    Lin-Lin
 17904.9     0.079578     Lin-Lin
 17908.5     0.0814721    Lin-Lin
 17912.1     0.0839231    Lin-Lin
 17915.7     0.0869568    Lin-Lin
 17919.3     0.0906105    Lin-Lin
 17922.9     0.0949339    Lin-Lin
 17926.5     0.0999891    Lin-Lin
 17929.2     0.104306     Lin-Lin
 17931.9     0.109113     Lin-Lin
 17934.6     0.114453     Lin-Lin
 17937.3     0.120372     Lin-Lin
 17940.6     0.128478     Lin-Lin
 17943.1     0.135236     Lin-Lin
 17945.5     0.142623     Lin-Lin
 17948       0.150686     Lin-Lin
 17950.5     0.159468     Lin-Lin
 17953.1     0.169704     Lin-Lin
 17955.8     0.180852     Lin-Lin
 17958.4     0.192941     Lin-Lin
 17961.1     0.205979     Lin-Lin
 17964.6     0.224792     Lin-Lin
 17968.1     0.244913     Lin-Lin
 17978.6     0.308887     Lin-Lin
 17982.2     0.32851      Lin-Lin
 17984.4     0.339792     Lin-Lin
 17986.6     0.349245     Lin-Lin
 17988.9     0.356853     Lin-Lin
 17991.1     0.362328     Lin-Lin
 17993.4     0.36554      Lin-Lin
 17995       0.366156     Lin-Lin
 17997.4     0.364644     Lin-Lin
 17999.7     0.360371     Lin-Lin
 18001.3     0.356075     Lin-Lin
 18003.8     0.346974     Lin-Lin
 18006.3     0.335546     Lin-Lin
 18008.9     0.322277     Lin-Lin
 18012.6     0.300041     Lin-Lin
 18021.4     0.244976     Lin-Lin
 18025.4     0.221533     Lin-Lin
 18028.4     0.205096     Lin-Lin
 18031.3     0.18979      Lin-Lin
 18034.3     0.17566      Lin-Lin
 18037.3     0.162696     Lin-Lin
 18040       0.151884     Lin-Lin
 18042.7     0.14195      Lin-Lin
 18045.4     0.132838     Lin-Lin
 18048.1     0.124488     Lin-Lin
 18050.8     0.116838     Lin-Lin
 18053.4     0.109831     Lin-Lin
 18056.1     0.103408     Lin-Lin
 18058.8     0.0975182    Lin-Lin
 18061.5     0.0921116    Lin-Lin
 18064.2     0.0871436    Lin-Lin
 18067.8     0.0811317    Lin-Lin
 18071.4     0.0757408    Lin-Lin
 18075       0.0708956    Lin-Lin
 18078.6     0.0665311    Lin-Lin
 18082       0.0628729    Lin-Lin
 18085       0.0597962    Lin-Lin
 18089.6     0.0556294    Lin-Lin
 18094.2     0.0519321    Lin-Lin
 18098.8     0.0486408    Lin-Lin
 18103.3     0.0457008    Lin-Lin
 18108.5     0.0427734    Lin-Lin
 18113.9     0.0400432    Lin-Lin
 18119.3     0.0376214    Lin-Lin
 18124.7     0.0354643    Lin-Lin
 18130.1     0.0335353    Lin-Lin
 18135.4     0.0318039    Lin-Lin
 18140.8     0.0302444    Lin-Lin
 18146.2     0.0288351    Lin-Lin
 18151.6     0.0275576    Lin-Lin
 18158.8     0.0260322    Lin-Lin
 18166       0.0246821    Lin-Lin
 18173.2     0.0234816    Lin-Lin
 18180.4     0.0224096    Lin-Lin
 18187.6     0.0214486    Lin-Lin
 18195       0.0205582    Lin-Lin
 18202.7     0.0197337    Lin-Lin
 18214.1     0.0186486    Lin-Lin
 18226.3     0.0176622    Lin-Lin
 18239.7     0.0167288    Lin-Lin
 18253.2     0.015931     Lin-Lin
 18266.7     0.0152461    Lin-Lin
 18280.2     0.0146535    Lin-Lin
 18293.7     0.0141379    Lin-Lin
 18311.7     0.0135491    Lin-Lin
 18329.7     0.0130523    Lin-Lin
 18347.6     0.0126301    Lin-Lin
 18365.6     0.0122689    Lin-Lin
 18392.6     0.0118194    Lin-Lin
 18422.1     0.0114275    Lin-Lin
 18451.7     0.0111146    Lin-Lin
 18479.2     0.0108807    Lin-Lin
 18518.1     0.0106247    Lin-Lin
 18556.9     0.0104361    Lin-Lin
 18602       0.0102868    Lin-Lin
 18651.9     0.0102028    Lin-Lin
 18668       0.0101963    Lin-Lin
 18699.6     0.0102266    Lin-Lin
 18716.2     0.0102792    Lin-Lin
 18732.9     0.0103786    Lin-Lin
 18744.2     0.0104929    Lin-Lin
 18755.5     0.0106749    Lin-Lin
 18763       0.0108618    Lin-Lin
 18769.4     0.0110881    Lin-Lin
 18773.6     0.0112922    Lin-Lin
 18777.9     0.0115592    Lin-Lin
 18781.5     0.0118539    Lin-Lin
 18784.4     0.0121601    Lin-Lin
 18787.3     0.012549     Lin-Lin
 18789.5     0.0129143    Lin-Lin
 18791.7     0.0133649    Lin-Lin
 18793.3     0.0137683    Lin-Lin
 18794.9     0.0142503    Lin-Lin
 18796.5     0.0148337    Lin-Lin
 18797.6     0.0152943    Lin-Lin
 18798.7     0.0158269    Lin-Lin
 18799.8     0.0164485    Lin-Lin
 18800.9     0.0171813    Lin-Lin
 18801.7     0.017823     Lin-Lin
 18802.5     0.0185661    Lin-Lin
 18803.3     0.0194403    Lin-Lin
 18803.8     0.020117     Lin-Lin
 18804.3     0.0208907    Lin-Lin
 18804.8     0.0216514    Lin-Lin
 18805.2     0.0223716    Lin-Lin
 18805.6     0.0231881    Lin-Lin
 18805.9     0.0241229    Lin-Lin
 18806.3     0.0252046    Lin-Lin
 18806.7     0.026469     Lin-Lin
 18807       0.0275646    Lin-Lin
